Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
91     47 59 60 94 14 48 13 75 26 33 91 56 21 95 43 12 61 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 87 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
22     47 59 60 94 14 48 13 75 26 33 91 56 21 95 43 12 61 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 87 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
22     47 59 60 94 14 48 13 75 26 33 91 56 21 95 43 12 61 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 87 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
31 F   47 59 60 94 14 48 13 75 26 33 91 56 21 31 43 12 61 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 87 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
96     47 59 60 94 14 48 13 75 26 33 91 56 21 31 43 12 61 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 87 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
98 F   47 59 60 94 14 48 13 75 26 33 91 56 21 31 43 12 61 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
58     47 59 60 94 14 48 13 75 26 33 91 56 21 31 43 12 61 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
75     47 59 60 94 14 48 13 75 26 33 91 56 21 31 43 12 61 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
97 F   47 59 60 94 14 48 13 75 26 33 91 56 21 31 43 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
86 F   47 59 60 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
81     47 59 60 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
55 F   47 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
13     47 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
93     47 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 42 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
05 F   47 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 76 49 46 39 88 53 16 01 96 79 72 
17 F   47 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 76 49 46 39 17 53 16 01 96 79 72 
98     47 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 76 49 46 39 17 53 16 01 96 79 72 
60 F   47 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 79 72 
02     47 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 79 72 
95 F   95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 79 72 
05     95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 79 72 
66     95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 79 72 
40 F   95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 40 72 
12     95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 40 72 
53     95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 92 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 40 72 
83 F   95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 89 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 40 72 
73 F   95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 49 46 39 17 53 16 01 96 40 72 
64 F   95 59 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 01 96 40 72 
23 F   95 23 55 94 14 48 13 75 26 33 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 01 96 40 72 
32 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 01 96 40 72 
39     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 01 96 40 72 
36     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 01 96 40 72 
12     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 01 96 40 72 
02     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 28 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 01 96 40 72 
34 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 34 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 01 96 40 72 
38 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 34 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
02     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 34 02 93 81 82 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
30 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 34 02 93 81 30 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
38     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 34 02 93 81 30 51 36 62 58 83 37 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
84 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 27 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
63 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
81     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
97     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
12     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 04 22 60 64 46 39 17 53 16 38 96 40 72 
88 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 88 22 60 64 46 39 17 53 16 38 96 40 72 
63     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 88 22 60 64 46 39 17 53 16 38 96 40 72 
70 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 88 22 60 64 46 39 17 53 70 38 96 40 72 
31     95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 52 98 66 88 22 60 64 46 39 17 53 70 38 96 40 72 
20 F   95 23 55 94 14 48 13 75 26 32 91 56 21 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 46 39 17 53 70 38 96 40 72 
68 F   95 23 55 94 14 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 46 39 17 53 70 38 96 40 72 
25 F   95 23 55 94 14 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 72 
69 F   95 23 55 94 14 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
31     95 23 55 94 14 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
36     95 23 55 94 14 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
74 F   95 23 55 94 74 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
39     95 23 55 94 74 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 51 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
04 F   95 23 55 94 74 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
69     95 23 55 94 74 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
40     95 23 55 94 74 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
64     95 23 55 94 74 48 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
09 F   95 23 55 94 74 09 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
14 F   95 23 55 14 74 09 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
53     95 23 55 14 74 09 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
17     95 23 55 14 74 09 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 62 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
41 F   95 23 55 14 74 09 13 75 26 32 91 56 68 31 86 12 97 57 63 34 02 93 81 30 04 36 41 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
45 F   95 23 55 14 74 09 13 75 26 32 91 45 68 31 86 12 97 57 63 34 02 93 81 30 04 36 41 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
22     95 23 55 14 74 09 13 75 26 32 91 45 68 31 86 12 97 57 63 34 02 93 81 30 04 36 41 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
71 F   95 23 55 14 74 09 13 75 26 32 91 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
25     95 23 55 14 74 09 13 75 26 32 91 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 11 05 67 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
87 F   95 23 55 14 74 09 13 75 26 32 91 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 11 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
52 F   95 23 55 14 74 09 13 75 26 32 91 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
16 F   95 23 55 14 74 09 13 75 16 32 91 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
72 F   95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
88     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
66     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
36     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
05     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
12     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 96 40 69 
51 F   95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
05     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
53     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
88     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
13     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
64     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
81     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
39     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
13     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
17     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 58 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
89 F   95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 89 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
16     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 89 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
55     95 23 55 14 74 09 13 75 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 89 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
48 F   95 23 55 14 74 09 13 48 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 89 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
36     95 23 55 14 74 09 13 48 16 32 72 45 68 31 86 12 97 71 63 34 02 93 81 30 04 36 41 89 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
33 F   95 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 93 81 30 04 36 41 89 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
82 F   95 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 83 84 73 52 05 87 20 98 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
50 F   95 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 83 84 73 52 05 87 20 50 66 88 22 60 64 25 39 17 53 70 38 51 40 69 
91 F   95 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 83 84 73 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
20     95 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 83 84 73 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
38     95 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 83 84 73 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
17     95 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 83 84 73 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
35 F   35 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 83 84 73 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
52     35 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 83 84 73 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
96 F   35 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 73 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
99 F   35 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
81     35 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
70     35 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
51     35 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
34     35 23 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
65 F   35 65 55 14 74 09 13 48 16 32 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
60 F   35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
04     35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
60     35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
64     35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
82     35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 02 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
06 F   35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 06 82 81 30 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
92 F   35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 06 82 81 92 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
63     35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 06 82 81 92 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
04     35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 06 82 81 92 04 36 41 89 96 84 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
98 F   35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
64     35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 97 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
15 F   35 65 55 14 74 09 13 48 16 60 72 45 68 31 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
83 F   35 65 55 14 74 09 13 48 16 60 72 45 83 31 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
82     35 65 55 14 74 09 13 48 16 60 72 45 83 31 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
61 F   35 65 55 14 74 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
44 F   35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 69 
30 F   35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 30 
38     35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 40 30 
08 F   35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 08 30 
53     35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 08 30 
65     35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 08 30 
38     35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 08 30 
64     35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 08 30 
99     35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 08 30 
60     35 65 55 14 44 09 13 48 16 60 72 45 83 61 33 12 15 71 63 34 06 82 81 92 04 36 41 89 96 98 99 52 05 87 20 50 66 88 22 91 64 25 39 17 53 70 38 51 08 30 
