Replacement Policy = LRU
-------------------------------------
Page   Content of Frames
53     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 20 51 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 97 86 
02     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 20 51 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 97 86 
48     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 20 51 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 97 86 
84     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 20 51 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 97 86 
34     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 20 51 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 97 86 
98 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 20 98 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 97 86 
57 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 20 98 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 57 86 
26 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 26 98 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 57 86 
01     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 08 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 26 98 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 57 86 
38 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 26 98 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 57 86 
63     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 26 98 80 92 93 29 76 87 62 45 41 44 12 94 63 95 84 57 86 
17 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 64 81 48 02 70 11 55 56 71 90 05 26 98 80 92 93 29 76 87 62 45 41 17 12 94 63 95 84 57 86 
91 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 11 55 56 71 90 05 26 98 80 92 93 29 76 87 62 45 41 17 12 94 63 95 84 57 86 
14 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 71 90 05 26 98 80 92 93 29 76 87 62 45 41 17 12 94 63 95 84 57 86 
98     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 71 90 05 26 98 80 92 93 29 76 87 62 45 41 17 12 94 63 95 84 57 86 
89 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 71 90 05 26 98 80 92 93 29 76 89 62 45 41 17 12 94 63 95 84 57 86 
65 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 65 90 05 26 98 80 92 93 29 76 89 62 45 41 17 12 94 63 95 84 57 86 
92     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 65 90 05 26 98 80 92 93 29 76 89 62 45 41 17 12 94 63 95 84 57 86 
90     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 65 90 05 26 98 80 92 93 29 76 89 62 45 41 17 12 94 63 95 84 57 86 
96     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 65 90 05 26 98 80 92 93 29 76 89 62 45 41 17 12 94 63 95 84 57 86 
37 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 65 90 05 26 98 37 92 93 29 76 89 62 45 41 17 12 94 63 95 84 57 86 
11 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 65 90 05 26 98 37 92 93 11 76 89 62 45 41 17 12 94 63 95 84 57 86 
57     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 65 90 05 26 98 37 92 93 11 76 89 62 45 41 17 12 94 63 95 84 57 86 
54     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 70 14 55 56 65 90 05 26 98 37 92 93 11 76 89 62 45 41 17 12 94 63 95 84 57 86 
33 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 39 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 62 45 41 17 12 94 63 95 84 57 86 
42 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 62 45 41 17 12 94 63 95 84 57 86 
42     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 62 45 41 17 12 94 63 95 84 57 86 
34     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 62 45 41 17 12 94 63 95 84 57 86 
84     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 62 45 41 17 12 94 63 95 84 57 86 
07 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 41 17 12 94 63 95 84 57 86 
18     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 41 17 12 94 63 95 84 57 86 
24 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 41 17 12 24 63 95 84 57 86 
92     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 41 17 12 24 63 95 84 57 86 
45     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 41 17 12 24 63 95 84 57 86 
78     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 41 17 12 24 63 95 84 57 86 
70 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 70 17 12 24 63 95 84 57 86 
42     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 43 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 70 17 12 24 63 95 84 57 86 
44 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 44 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 70 17 12 24 63 95 84 57 86 
82     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 44 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 70 17 12 24 63 95 84 57 86 
24     54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 44 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 76 89 07 45 70 17 12 24 63 95 84 57 86 
60 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 44 25 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
58 F   54 06 34 35 96 61 18 40 53 78 01 75 82 03 19 38 73 42 44 58 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
27 F   54 06 34 27 96 61 18 40 53 78 01 75 82 03 19 38 73 42 44 58 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
84     54 06 34 27 96 61 18 40 53 78 01 75 82 03 19 38 73 42 44 58 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
36 F   54 06 34 27 96 61 18 40 53 78 01 75 82 03 36 38 73 42 44 58 91 81 48 02 33 14 55 56 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
69 F   54 06 34 27 96 61 18 40 53 78 01 75 82 03 36 38 73 42 44 58 91 81 48 02 33 14 55 69 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
16 F   54 06 34 27 96 16 18 40 53 78 01 75 82 03 36 38 73 42 44 58 91 81 48 02 33 14 55 69 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
60     54 06 34 27 96 16 18 40 53 78 01 75 82 03 36 38 73 42 44 58 91 81 48 02 33 14 55 69 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
51 F   54 06 34 27 96 16 18 40 53 78 01 75 82 03 36 38 73 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
26     54 06 34 27 96 16 18 40 53 78 01 75 82 03 36 38 73 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
29 F   54 06 34 27 96 16 18 40 53 78 01 75 82 29 36 38 73 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 93 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
20 F   54 06 34 27 96 16 18 40 53 78 01 75 82 29 36 38 73 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
12     54 06 34 27 96 16 18 40 53 78 01 75 82 29 36 38 73 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
71 F   54 06 34 27 96 16 18 71 53 78 01 75 82 29 36 38 73 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
25 F   54 06 34 27 96 16 18 71 53 78 01 75 82 29 36 38 25 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
81 F   54 81 34 27 96 16 18 71 53 78 01 75 82 29 36 38 25 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 95 84 57 86 
66 F   54 81 34 27 96 16 18 71 53 78 01 75 82 29 36 38 25 42 44 58 91 51 48 02 33 14 55 69 65 90 05 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 95 84 57 66 
59 F   54 81 34 27 96 16 18 71 53 78 01 75 82 29 36 38 25 42 44 58 91 51 48 02 33 14 55 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 95 84 57 66 
75     54 81 34 27 96 16 18 71 53 78 01 75 82 29 36 38 25 42 44 58 91 51 48 02 33 14 55 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 95 84 57 66 
62 F   54 81 34 27 96 16 18 71 53 78 01 75 82 29 36 38 25 42 44 58 91 51 48 02 33 14 55 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
94 F   54 81 34 27 96 16 18 71 53 78 01 75 82 29 36 38 25 42 44 58 91 51 48 02 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
49 F   54 81 34 27 96 16 18 71 49 78 01 75 82 29 36 38 25 42 44 58 91 51 48 02 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
06 F   54 81 34 27 96 16 18 71 49 78 01 75 82 29 36 38 25 42 44 58 91 51 48 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
07     54 81 34 27 96 16 18 71 49 78 01 75 82 29 36 38 25 42 44 58 91 51 48 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
20     54 81 34 27 96 16 18 71 49 78 01 75 82 29 36 38 25 42 44 58 91 51 48 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
57     54 81 34 27 96 16 18 71 49 78 01 75 82 29 36 38 25 42 44 58 91 51 48 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
26     54 81 34 27 96 16 18 71 49 78 01 75 82 29 36 38 25 42 44 58 91 51 48 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
07     54 81 34 27 96 16 18 71 49 78 01 75 82 29 36 38 25 42 44 58 91 51 48 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
39 F   54 81 34 27 96 16 18 71 49 78 01 75 82 29 36 38 25 42 44 58 91 51 39 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
15 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 38 25 42 44 58 91 51 39 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
76 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 91 51 39 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 63 62 84 57 66 
08 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 91 51 39 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 17 12 24 08 62 84 57 66 
01 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 91 51 39 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 01 12 24 08 62 84 57 66 
04 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 14 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 01 12 24 08 62 84 57 66 
53 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 01 12 24 08 62 84 57 66 
78     54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 65 90 59 26 98 37 92 20 11 60 89 07 45 70 01 12 24 08 62 84 57 66 
31 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 65 90 59 26 31 37 92 20 11 60 89 07 45 70 01 12 24 08 62 84 57 66 
73 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 65 90 59 26 31 37 92 20 11 60 73 07 45 70 01 12 24 08 62 84 57 66 
74 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 90 59 26 31 37 92 20 11 60 73 07 45 70 01 12 24 08 62 84 57 66 
32 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 37 92 20 11 60 73 07 45 70 01 12 24 08 62 84 57 66 
96     54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 37 92 20 11 60 73 07 45 70 01 12 24 08 62 84 57 66 
44     54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 37 92 20 11 60 73 07 45 70 01 12 24 08 62 84 57 66 
65 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 65 92 20 11 60 73 07 45 70 01 12 24 08 62 84 57 66 
21 F   54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
82     54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
29     54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
15     54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
01     54 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
86 F   86 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 33 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
88 F   86 81 34 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
99 F   86 81 99 27 96 16 18 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
09 F   86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 92 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
48 F   86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 45 70 01 12 24 08 62 84 57 66 
33 F   86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 70 01 12 24 08 62 84 57 66 
84     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 70 01 12 24 08 62 84 57 66 
28 F   86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 24 08 62 84 57 66 
04     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 24 08 62 84 57 66 
57     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 24 08 62 84 57 66 
74     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 42 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 24 08 62 84 57 66 
13 F   86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 24 08 62 84 57 66 
33     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 24 08 62 84 57 66 
68 F   86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
71     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
88     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
21     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
13     86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 58 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
61 F   86 81 99 27 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 61 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
89 F   86 81 99 89 96 16 09 71 49 78 15 75 82 29 36 76 25 13 44 61 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
52 F   86 81 99 89 96 16 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
81     86 81 99 89 96 16 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
57     86 81 99 89 96 16 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
75     86 81 99 89 96 16 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
57     86 81 99 89 96 16 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 69 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
23 F   86 81 99 89 96 16 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
04     86 81 99 89 96 16 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
03 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
06     86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 60 73 07 33 28 01 12 68 08 62 84 57 66 
93 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 12 68 08 62 84 57 66 
32     86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 12 68 08 62 84 57 66 
07     86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 51 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 12 68 08 62 84 57 66 
14 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 14 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 12 68 08 62 84 57 66 
33     86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 14 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 12 68 08 62 84 57 66 
53     86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 14 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 12 68 08 62 84 57 66 
10 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 25 13 44 61 04 14 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 62 84 57 66 
37 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 62 84 57 66 
11 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 94 23 74 32 59 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 62 84 57 11 
55 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 94 23 74 32 55 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 62 84 57 11 
13     86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 94 23 74 32 55 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 62 84 57 11 
42 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 94 23 74 32 55 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 42 84 57 11 
19 F   86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 19 23 74 32 55 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 42 84 57 11 
81     86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 19 23 74 32 55 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 42 84 57 11 
89     86 81 99 89 96 03 09 71 49 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 19 23 74 32 55 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 42 84 57 11 
34 F   86 81 99 89 96 03 09 71 34 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 19 23 74 32 55 26 31 65 48 20 21 93 73 07 33 28 01 10 68 08 42 84 57 11 
27 F   86 81 99 89 96 03 09 71 34 78 15 75 82 29 52 76 37 13 44 61 04 14 39 06 88 53 19 23 74 32 55 26 31 65 48 27 21 93 73 07 33 28 01 10 68 08 42 84 57 11 
